***SENSOR SELECTION,,,,,
CH 1-Voltage(±1V),,,,,
CH 2-Voltage(±1V),,,,,
CH 3-Voltage(±1V),,,,,
INTERNAL,,,,,
*** Sampling Rate ,,,,,
1 Data Per 1 Min,,,,,
*** Duration to Monitor  ,,,,,
1 Day,,,,,
Start: 06-DEC-2022  04:56PM,,,,,
Time(s),V1,V2,V3,°C,Vavg
6360,0.756123,0.765708,0.766241,21.2304,0.762690667
6420,0.756123,0.765708,0.765708,21.2304,0.762513
6480,0.756123,0.764643,0.764111,21.2304,0.761625667
6540,0.755591,0.764111,0.763046,21.2304,0.760916
6600,0.755591,0.763578,0.761981,21.2304,0.760383333
6660,0.755058,0.763046,0.760916,21.2304,0.759673333
6720,0.755591,0.763046,0.760383,21.2304,0.759673333
6780,0.755058,0.762513,0.759318,21.2304,0.758963
6840,0.755058,0.761981,0.758786,21.2304,0.758608333
6900,0.754526,0.761448,0.758253,21.2304,0.758075667
6960,0.754526,0.761448,0.757721,21.2304,0.757898333
7020,0.753993,0.760916,0.756656,21.1499,0.757188333
7080,0.753993,0.760383,0.755591,21.1499,0.756655667
7140,0.753993,0.759851,0.755058,21.2304,0.756300667
7200,0.753993,0.759318,0.753993,21.2304,0.755768
7260,0.753993,0.758786,0.753461,21.1499,0.755413333
7320,0.753461,0.757721,0.752396,21.1499,0.754526
7380,0.753461,0.757188,0.751864,21.1499,0.754171
7440,0.753461,0.757188,0.751331,21.1499,0.753993333
7500,0.753461,0.756123,0.749734,21.0693,0.753106
7560,0.753461,0.755591,0.748669,21.1499,0.752573667
7620,0.753461,0.755058,0.747604,21.1499,0.752041
7680,0.752928,0.754526,0.746539,21.0693,0.751331
7740,0.752928,0.753993,0.746006,21.0693,0.750975667
7800,0.750799,0.753461,0.744941,21.0693,0.749733667
7860,0.749734,0.752396,0.744409,21.0693,0.748846333
7920,0.749201,0.751864,0.743344,21.0693,0.748136333
7980,0.748669,0.751331,0.742279,21.0693,0.747426333
8040,0.748136,0.749734,0.740681,21.0693,0.746183667
8100,0.747604,0.749201,0.739084,20.9888,0.745296333
8160,0.747071,0.747604,0.737487,20.9888,0.744054
8220,0.746539,0.747071,0.735889,21.0693,0.743166333
8280,0.745474,0.746539,0.733759,20.9888,0.741924
8340,0.744941,0.745474,0.732162,20.9888,0.740859
8400,0.743876,0.744941,0.730564,20.9888,0.739793667
8460,0.742811,0.743344,0.728434,20.9888,0.738196333
8520,0.742279,0.742279,0.726837,20.9888,0.737131667
8580,0.741214,0.741214,0.724707,20.9888,0.735711667
8640,0.740149,0.740149,0.72311,20.9888,0.734469333
8700,0.739616,0.739084,0.721512,20.9888,0.733404
8760,0.739084,0.738551,0.719915,20.9888,0.732516667
8820,0.738019,0.737487,0.718317,20.9082,0.731274333
8880,0.736954,0.736954,0.71672,20.9888,0.730209333
8940,0.735889,0.735889,0.715655,20.9888,0.729144333
9000,0.734824,0.735357,0.714057,20.9888,0.728079333
9060,0.733759,0.734292,0.712992,20.9888,0.727014333
9120,0.732694,0.733227,0.711927,20.9082,0.725949333
9180,0.731629,0.732694,0.710862,20.9082,0.725061667
9240,0.730032,0.732162,0.709265,20.9888,0.723819667
9300,0.728434,0.731097,0.708733,20.9082,0.722754667
9360,0.726304,0.730564,0.707668,20.9888,0.721512
9420,0.725239,0.729499,0.706603,20.9082,0.720447
9480,0.723642,0.728967,0.70607,20.9082,0.719559667
9540,0.722045,0.728434,0.705538,20.9888,0.718672333
9600,0.720447,0.727902,0.704473,20.9082,0.717607333
9660,0.719382,0.727902,0.70394,20.9888,0.717074667
9720,0.717785,0.726837,0.702875,20.9082,0.715832333
9780,0.716187,0.726304,0.702343,20.9082,0.714944667
9840,0.715122,0.726304,0.702343,20.9082,0.714589667
9900,0.713525,0.725772,0.701278,20.9888,0.713525
9960,0.71246,0.724174,0.700745,20.9082,0.712459667
10020,0.711395,0.72311,0.700745,20.9082,0.71175
10080,0.71033,0.722045,0.700213,20.9082,0.710862667
10140,0.708733,0.720447,0.69968,20.9082,0.70962
10200,0.707668,0.719382,0.699148,20.9082,0.708732667
10260,0.706603,0.717785,0.699148,20.9082,0.707845333
10320,0.705538,0.716187,0.698615,20.9082,0.70678
10380,0.704473,0.715122,0.698615,20.9082,0.70607
10440,0.70394,0.714057,0.698615,20.9082,0.705537333
10500,0.702875,0.712992,0.698083,20.9082,0.70465
10560,0.702343,0.711395,0.698083,20.9082,0.703940333
10620,0.701278,0.710862,0.698083,20.9082,0.703407667
10680,0.700745,0.709797,0.69755,20.9082,0.702697333
10740,0.69968,0.708733,0.69755,20.9082,0.701987667
10800,0.699148,0.7082,0.697018,20.8276,0.701455333
10860,0.698615,0.707668,0.697018,20.8276,0.701100333
10920,0.698083,0.707135,0.697018,20.9082,0.700745333
10980,0.69755,0.706603,0.696485,20.9082,0.700212667
11040,0.697018,0.705538,0.696485,20.8276,0.699680333
11100,0.696485,0.705005,0.696485,20.8276,0.699325
11160,0.695953,0.704473,0.695953,20.9082,0.698793
11220,0.69542,0.70394,0.695953,20.8276,0.698437667
11280,0.694888,0.702875,0.695953,20.8276,0.697905333
11340,0.694356,0.702343,0.69542,20.8276,0.697373
11400,0.694356,0.70181,0.69542,20.8276,0.697195333
11460,0.693823,0.701278,0.69542,20.8276,0.696840333
11520,0.693291,0.701278,0.69542,20.8276,0.696663
11580,0.692758,0.700745,0.69542,20.8276,0.696307667
11640,0.692758,0.700213,0.694888,20.8276,0.695953
11700,0.692226,0.69968,0.694888,20.8276,0.695598
11760,0.692226,0.699148,0.694888,20.8276,0.695420667
11820,0.691693,0.699148,0.694888,20.8276,0.695243
11880,0.691693,0.698615,0.694356,20.8276,0.694888
11940,0.691161,0.698615,0.693823,20.8276,0.694533
12000,0.691161,0.698083,0.693291,20.8276,0.694178333
12060,0.690628,0.69755,0.692758,20.7471,0.693645333
12120,0.690628,0.697018,0.691693,20.8276,0.693113
12180,0.690096,0.697018,0.691161,20.8276,0.692758333
12240,0.690096,0.696485,0.690628,20.8276,0.692403
12300,0.689563,0.695953,0.690628,20.8276,0.692048
12360,0.689563,0.69542,0.690096,20.7471,0.691693
12420,0.689563,0.694888,0.689563,20.8276,0.691338
12480,0.689031,0.694888,0.689563,20.8276,0.691160667
12540,0.689031,0.694888,0.689563,20.8276,0.691160667
12600,0.688498,0.694356,0.689563,20.8276,0.690805667
12660,0.688498,0.694356,0.689563,20.8276,0.690805667
12720,0.688498,0.694356,0.689563,20.8276,0.690805667
12780,0.687966,0.694356,0.689563,20.8276,0.690628333
12840,0.687966,0.694356,0.689031,20.7471,0.690451
12900,0.687966,0.694356,0.689031,20.7471,0.690451
12960,0.687433,0.694356,0.689031,20.8276,0.690273333
13020,0.687433,0.694356,0.689031,20.7471,0.690273333
13080,0.686901,0.694356,0.689031,20.8276,0.690096
13140,0.686368,0.693823,0.689031,20.7471,0.689740667
13200,0.686368,0.693823,0.689031,20.8276,0.689740667
13260,0.685836,0.693823,0.689031,20.7471,0.689563333
13320,0.685303,0.693823,0.689031,20.7471,0.689385667
13380,0.684771,0.693823,0.689031,20.7471,0.689208333
13440,0.684771,0.693291,0.689031,20.8276,0.689031
13500,0.684238,0.693823,0.689031,20.7471,0.689030667
13560,0.684238,0.693291,0.688498,20.7471,0.688675667
13620,0.684238,0.693291,0.688498,20.7471,0.688675667
13680,0.683706,0.693291,0.687966,20.7471,0.688321
13740,0.683706,0.692758,0.687966,20.7471,0.688143333
13800,0.683173,0.692758,0.687433,20.7471,0.687788
13860,0.683173,0.692758,0.687433,20.7471,0.687788
13920,0.683173,0.692226,0.687433,20.7471,0.687610667
13980,0.682641,0.692226,0.687433,20.7471,0.687433333
14040,0.682641,0.692226,0.686901,20.7471,0.687256
14100,0.682641,0.692226,0.686901,20.7471,0.687256
14160,0.682108,0.692226,0.686368,20.7471,0.686900667
14220,0.681576,0.692226,0.685836,20.7471,0.686546
14280,0.682108,0.692226,0.685836,20.7471,0.686723333
14340,0.681576,0.692226,0.685836,20.7471,0.686546
14400,0.681576,0.692226,0.685303,20.6665,0.686368333
14460,0.681576,0.692226,0.685303,20.7471,0.686368333
14520,0.681576,0.691693,0.685303,20.6665,0.686190667
14580,0.681576,0.692226,0.685303,20.7471,0.686368333
14640,0.681576,0.691693,0.685303,20.6665,0.686190667
14700,0.681043,0.691693,0.685303,20.6665,0.686013
14760,0.680511,0.691161,0.685303,20.7471,0.685658333
14820,0.680511,0.691161,0.684771,20.7471,0.685481
14880,0.679979,0.691161,0.684771,20.6665,0.685303667
14940,0.679979,0.691161,0.684238,20.7471,0.685126
15000,0.679446,0.690628,0.683706,20.6665,0.684593333
15060,0.679446,0.691161,0.683706,20.7471,0.684771
15120,0.679446,0.691161,0.683706,20.6665,0.684771
15180,0.679446,0.691161,0.683173,20.6665,0.684593333
15240,0.679446,0.691161,0.682641,20.6665,0.684416
15300,0.679446,0.691161,0.682641,20.6665,0.684416
15360,0.678914,0.690628,0.682641,20.6665,0.684061
15420,0.678914,0.690096,0.682108,20.6665,0.683706
15480,0.678381,0.689563,0.681576,20.6665,0.683173333
15540,0.678381,0.689563,0.681043,20.6665,0.682995667
15600,0.678381,0.689031,0.679979,20.6665,0.682463667
15660,0.678381,0.688498,0.679979,20.6665,0.682286
15720,0.677849,0.688498,0.679446,20.6665,0.681931
15780,0.677849,0.687966,0.679446,20.6665,0.681753667
15840,0.677849,0.687966,0.678914,20.6665,0.681576333
15900,0.677849,0.687433,0.678914,20.6665,0.681398667
15960,0.677849,0.687433,0.678381,20.6665,0.681221
16020,0.677849,0.686901,0.677849,20.6665,0.680866333
16080,0.677316,0.686368,0.677849,20.6665,0.680511
16140,0.677316,0.686368,0.677849,20.6665,0.680511
